timestamp_sec,voltage
0.0,0.02388776033791222
0.004,0.05215733943039624
0.008,0.05601916859739316
0.012,0.025900379784935416
0.016,0.023630002598826874
0.02,0.04177843634124582
0.024,0.06447075970357437
0.028,0.043017009393329565
0.032,0.030464782585728274
0.036,0.02250323678472873
0.04,0.021715825025443756
0.044,0.05038609660356538
0.048,0.06267628474098172
0.052,0.028165593064422657
0.056,0.038611404950341814
0.06,0.04499322438947068
0.064,0.05648257518284841
0.068,0.0439461000877441
0.072,0.03764670173084146
0.076,0.03653238749717907
0.08,0.032796782280749316
0.084,0.04259751214099515
0.088,0.04072391661866481
0.092,0.03642341500438885
0.096,0.02383814665646144
0.1,0.00370067225356662
0.104,-0.007304699116286194
0.108,-0.004460683953876231
0.112,-0.01169502247037374
0.116,-0.018696168535869216
0.12,-0.0006115800175226112
0.124,0.003920301236698153
0.128,0.009569965213623561
0.132,0.001385751866611138
0.136,-0.012808995197315555
0.14,-0.003790040129000478
0.144,0.0027577266435212435
0.148,-0.007908662182566945
0.152,-0.023454479131195805
0.156,-0.002155859878370291
0.16,0.01129360646150748
0.164,-0.0008512108919774136
0.168,0.0202996911383275
0.172,0.003179589658245571
0.176,-0.004105712765822209
0.18,0.009452235904486288
0.184,0.001953471226276971
0.188,0.024422130489458675
0.192,-0.006303877467700489
0.196,-0.012364645686433598
0.2,0.004122865984826011
0.204,0.006202366114632983
0.208,0.005231394297393305
0.212,0.014548290676970405
0.216,-0.008059688257608418
0.22,0.0053302706571386905
0.224,0.002302829469228645
0.228,0.0030203201543996185
0.232,-0.010729989037376202
0.236,-0.008813316466734738
0.24,0.0021545025487738137
0.244,0.015588765520272274
0.248,-0.011683171965694898
0.252,-0.0017214210070269366
0.256,-0.00704212775850792
0.26,-0.007979568671830662
0.264,0.008789696794833846
0.268,0.012733380152001275
0.272,0.006289346445819404
0.276,-0.010134020655154998
0.28,-0.00901117668448678
0.284,0.015349142187608486
0.288,0.014375465255252007
0.292,-0.008775893033808824
0.296,-0.005101518834828393
0.3,-0.001153752574523175
0.304,-0.0009477053350097509
0.308,0.011719905151091349
0.312,0.00042306088277629765
0.316,-0.0029340303687933993
0.32,-0.0012834750455461147
0.324,0.007301096030028679
0.328,0.011861251577029542
0.332,-0.015560935913530687
