timestamp_sec,voltage
0.0,0.006009287940813789
0.004,0.0034228632942983877
0.008,0.008457601448120848
0.012,-0.006716457890485203
0.016,-0.018509576114810196
0.02,-0.003929654644054893
0.024,0.004568560689313864
0.028,0.0058751890276407415
0.032,-0.007783560456734236
0.036,-1.4116167943289265e-06
0.04,0.0035060859140343724
0.044,0.017193589880369627
0.048,0.010007021141717575
0.052,-0.006720929654984421
0.056,-0.010416556299586412
0.06,-0.0037991266179314576
0.064,0.010028251662268036
0.068,0.02103919615453479
0.072,-0.007727288651937307
0.076,-0.0028022901246106957
0.08,-0.003762668540444966
0.084,0.007260311583573132
0.088,0.0007994481908717831
0.092,-0.004606755942504139
0.096,-0.0036725200598078348
0.1,0.0040384699872170965
0.104,0.01199648407905415
0.108,0.00769049363490747
0.112,0.0010691384381841472
0.116,-0.0026755476682229396
0.12,-0.0018475150387564105
0.124,0.012574675993004311
0.128,0.020141249689145047
0.132,0.003789014279286585
0.136,-0.001533505916430671
0.14,0.00733114924485964
0.144,0.017753974533708725
0.148,0.009596168749259762
0.152,-0.006621068411921523
0.156,0.004218158805044098
0.16,0.00710949491894361
0.164,0.010937748556778062
0.168,0.012093752925232388
0.172,-0.0011727885484978933
0.176,-0.005492831059461451
0.18,-0.0004687695077657348
0.184,0.021635850903911305
0.188,0.02026830692074536
0.192,-0.004786743925213695
0.196,-0.0073094570657452045
0.2,0.005266636605367839
0.204,0.020094166572236408
0.208,0.009642340459332707
0.212,0.01196563340656654
0.216,-0.00010610197815439596
0.22,0.004055724334441081
0.224,0.016631185802752812
0.228,0.02057279056529014
0.232,0.009700411772001361
0.236,0.006440191573604208
0.24,0.004490920809519961
0.244,0.019699507412066435
0.248,0.006264535604666688
0.252,-0.0028877666250433365
0.256,-0.007395290810807812
0.26,0.006168207784138683
0.264,0.02805816312681647
0.268,0.011095730439447686
0.272,0.0054593200321272975
0.276,-0.0009733774975480994
0.28,0.010028318058643768
0.284,0.010983730710690365
0.288,0.017030458221157282
0.292,-0.002535841888198084
0.296,0.0038383968759905154
0.3,0.009255035649950267
0.304,0.023566695591184808
0.308,0.011798236386627336
0.312,-0.0035991691022079367
0.316,-0.0019855427841762615
0.32,0.011299530841334548
0.324,0.019140092013121418
0.328,0.010498494668241102
0.332,0.007640076902351034
0.336,-0.003629553572532992
0.34,0.014053987687236383
0.344,0.016372919094239657
0.348,0.014850304817278032
0.352,-0.00028244585631291477
0.356,0.003686658461915079
0.36,0.010718552125628581
0.364,0.021053376104795317
0.368,0.017060044319497918
0.372,-0.004007810562191638
0.376,0.0015533944341538995
0.38,0.011321033074909729
0.384,0.022706817212217723
0.388,0.014162361077179563
0.392,0.008861146876658376
0.396,-0.0013365921201570641
0.4,0.016038878556026603
0.404,0.013557843236575232
0.408,0.01202750787254301
0.412,0.004948282172815813
0.416,0.007596607168374341
0.42,0.00566602576263959
0.424,0.017611471243268954
0.428,0.020424584348427123
0.432,0.0056193611638497305
0.436,0.002102298416410299
0.44,0.013128116782374973
0.444,0.024587007218432235
0.448,0.011584251986339732
0.452,0.006938349278071587
0.456,-0.0016953146585368976
0.46,0.000649579615508945
0.464,0.023798334951089777
0.468,0.011724420754245558
0.472,0.0030344999370156348
0.476,0.009222204135061904
0.48,0.011955513905803803
0.484,0.029650714937321604
0.488,0.025512908274070323
0.492,0.004993318159514986
0.496,0.011357560066360378
0.5,0.021085946660701068
0.504,0.023549426356595165
0.508,0.009234100400140732
0.512,0.00315543294102547
0.516,0.00405282468754979
0.52,0.014181482109238237
0.524,0.022486244124692082
0.528,0.01731714447738067
0.532,0.008578726543158617
0.536,0.002647579560425459
0.54,0.008006737742983362
0.544,0.03032883343997958
0.548,0.012467084111062477
0.552,0.018938014989675817
0.556,0.0014532073761979918
0.56,0.02003282978370328
0.564,0.0185539829367585
0.568,0.024022708371728676
0.572,0.0038162588025044677
0.576,0.009358433431012073
0.58,0.01903995308666378
0.584,0.02765815103323146
0.588,0.019630145951252755
0.592,0.012746523871924766
0.596,-0.0029601178351544213
0.6,0.016444973820757602
0.604,0.019333129269363977
0.608,0.02122030955828053
0.612,0.009344184070040697
0.616,-0.00065978937529447
0.62,0.0115256771102074
0.624,0.02478351433719173
0.628,0.02840791295296235
0.632,0.011152054182197514
0.636,0.00932380688071563
0.64,0.02302264172458075
0.644,0.030624718056139043
0.648,0.027117943402266337
0.652,0.008311633561554376
0.656,0.0042853797570242685
0.66,0.009988358116998254
0.664,0.023989477314977723
0.668,0.024816535707521674
0.672,0.01725747492887447
0.676,-0.002988951373339467
0.68,0.019838867586010125
0.684,0.029369076498454494
0.688,0.02325165633647061
0.692,0.015284238126311394
0.696,0.012837306330917193
0.7,0.020862330301606107
0.704,0.030795364512852554
0.708,0.020672631330336227
0.712,0.010849026955718901
0.716,0.01095703122205597
0.72,0.015877938187362276
0.724,0.03354724510629794
0.728,0.027277146033800093
0.732,0.013780793547628317
0.736,0.020600676764316178
0.74,0.011291573412114876
0.744,0.022495791790043556
0.748,0.019255884877046745
0.752,0.015948580960128512
0.756,0.006135354683854777
0.76,0.013524823138370414
0.764,0.025254818268566542
0.768,0.02327569789262134
0.772,0.017366523834320222
0.776,0.009720802480068746
0.78,0.013022131293236157
0.784,0.030958803581078387
0.788,0.028333138903500706
0.792,0.012048070508527653
0.796,0.011324101347374079
0.8,0.016787447295208195
0.804,0.03380242084447669
0.808,0.02771943044048513
0.812,0.016133080827222944
0.816,0.013294393960193128
0.82,0.006556415138375574
0.824,0.03886526987537947
0.828,0.023128976247402868
0.832,0.015173323681880362
0.836,0.002614447498012734
0.84,0.017432513029263876
0.844,0.03367108189252015
0.848,0.019552252764571093
0.852,0.016900651328529068
0.856,0.021049247156048376
0.86,0.016180386396189222
0.864,0.029566768350170528
0.868,0.02391199747653942
0.872,0.014311386220976666
0.876,0.0035488993345687055
0.88,0.015780735319346657
0.884,0.03155466352839824
0.888,0.024473568941009997
0.892,0.016137332783658732
0.896,0.013894830640702911
0.9,0.027268086949987325
0.904,0.028223741801556644
0.908,0.030303192397501465
0.912,0.013103236477253713
0.916,0.006184214324977256
0.92,0.01864453483267333
0.924,0.03013868529544858
0.928,0.03127038579815304
0.932,0.011371268691723963
0.936,0.018138047050186935
0.94,0.028171828247767337
0.944,0.03371289970116618
0.948,0.03013225928029669
0.952,0.0022258788465987864
0.956,0.012937988781481311
0.96,0.02129164992819723
0.964,0.02591471309487792
0.968,0.02705546776886904
0.972,0.014533020769841906
0.976,0.01021162599407812
0.98,0.021614028292089933
0.984,0.03414375901671522
0.988,0.035275111502154066
0.992,0.02012210010656877
0.996,0.0035694098584444518
1.0,0.022118255723085564
1.004,0.029521068289137142
1.008,0.029658829986508012
1.012,0.01880994573098318
1.016,0.0017208203797243644
1.02,0.030309797834793678
1.024,0.035835079645874575
1.028,0.032396883287167805
1.032,0.0211134587675275
1.036,0.010511178632046933
1.04,0.01719664095470531
1.044,0.03517630142849431
1.048,0.027978175757313914
1.052,0.024004060238124948
1.056,0.012978891600476406
1.06,0.021820928287497716
1.064,0.03519425552504439
1.068,0.02689658998319669
1.072,0.016092655008582115
1.076,0.015431749492763519
1.08,0.011518654108778956
1.084,0.03014713480010233
1.088,0.02088856668793858
1.092,0.016548191493889787
1.096,0.012063812651474989
1.1,0.02329032610483343
1.104,0.02692503575206088
1.108,0.025053847652399926
1.112,0.01821861966875686
1.116,0.02159609508300022
1.12,0.019196202506484634
1.124,0.0263763670569199
1.128,0.03567671622361879
1.132,0.015608582588061236
1.136,0.014961372580406935
1.14,0.02329744649210462
1.144,0.03582433506187484
1.148,0.030690836074670408
1.152,0.022242411314972323
1.156,0.014872012033447327
1.16,0.011568932798605892
1.164,0.0323143913445793
1.168,0.04017537994295241
1.172,0.021537806348804197
1.176,0.013494994373742622
1.18,0.01603530157586166
1.184,0.03028293229384726
1.188,0.03316848394009255
1.192,0.016889446736800845
1.196,0.016015319346050362
1.2,0.0170772368270669
1.204,0.03437653958441232
1.208,0.021266566283250844
1.212,0.017274447086550185
1.216,0.01701950961827852
1.22,0.03110583490324051
1.224,0.03291201270325855
1.228,0.027021290073529325
1.232,0.01482960509906872
1.236,0.01319695991666041
1.24,0.012921651748943863
1.244,0.027527698706877518
1.248,0.03027876758822117
1.252,0.01578261898463315
1.256,0.006448803857053022
1.26,0.023666534260605297
1.264,0.023430293860046095
1.268,0.02500797842380776
1.272,0.026275053636309838
1.276,0.01870856927183323
1.28,0.024951252152629465
1.284,0.035441643888181946
1.288,0.031895668285218295
1.292,0.010950282325281793
1.296,0.009365533757156232
1.3,0.02963732960838305
1.304,0.04326270662738865
1.308,0.02337607366517607
1.312,0.014305175652266213
1.316,0.015576321177921784
1.32,0.028484405404004355
1.324,0.02616719558983542
1.328,0.029752663222671658
1.332,0.02842453816634591
1.336,0.011127089035010604
1.34,0.014863851831921899
1.344,0.03280674188950198
1.348,0.03239618595802466
1.352,0.01850336188774548
1.356,0.021151707428503794
1.36,0.02495431902736391
1.364,0.027990140581029128
1.368,0.03795866278362646
1.372,0.010260984680837667
1.376,0.013563894368042582
1.38,0.025689918878392993
1.384,0.03514620333695437
1.388,0.02222458370477794
1.392,0.009389877656577502
1.396,0.019246873058769324
1.4,0.022366159581488618
1.404,0.0471509571013958
1.408,0.02771756765430374
1.412,0.019658842059355437
1.416,0.015989454284168505
1.42,0.027669823212974468
1.424,0.03352889049837299
1.428,0.02359237919119598
1.432,0.025125812785326235
1.436,0.013658860220086014
1.44,0.025236799721775817
1.444,0.034516324286772246
1.448,0.030824958316099254
1.452,0.02058058517513266
1.456,0.026019691560566743
1.46,0.019187354838684643
1.464,0.030577946605038927
1.468,0.03073480922366537
1.472,0.02014764917534046
1.476,0.005850189498571426
1.48,0.01910334714101979
